"Slippery Rock University of Pennsylvania","1 Morrow Way Slippery Rock Pennsylvania 16057-1383","16057","@sru.edu",41.0423,-80.0543
"Smith College,"72 Hillside Rd Northampton MA","01060","@email.smith.edu","@smith.edu",42.325001,-72.641701
"Snead State Community College,"136 College Ave Boaz AL","35957","@snead.edu",34.2006,-86.166397
"Snow College,"State Route 290 Ephraim UT","84627","@snow.edu",39.359699,-111.585602
"Sojourner-Douglass College","500 N Caroline St Baltimore Maryland 21205-1898","21205","@sojourner.edu",39.2962,-76.5976
"Soka University of America","1 University Drive Aliso Viejo California 92656-4105","92656","@soka.edu",33.5937,-117.7241
"Solano Community College,"478 W Texas St Fairfield CA","94533","@solano.edu",38.249401,-122.038902
"SOLEX Medical Academy,"109 Railroad Ave Wheeling IL","60090","@solex.edu",42.139198,-87.928902
"Somerset Christian College,"578 Weston Canal Rd Zarephath NJ","08873","@somerset.edu",40.5364,-74.574997
"Sonoma State University","1801 E Cotati Ave Rohnert Park California 94928-3609","94928","@sonoma.edu",38.3362,-122.6729
"South Arkansas Community College,"318 W Hillsboro St El Dorado AR","71730","@southark.edu",33.2075,-92.6661
"South Baylo University","1126 N Brookhurst St Anaheim California 92801-1701","92801","@southbaylo.edu",33.8488,-117.959
"South Carolina State University,"580 Whitman St SE Orangeburg SC","29115","@scsu.edu",33.491698,-80.855797
"South Central College,"1595 Lorray Dr North Mankato MN","56003","@southcentral.edu",44.173302,-94.0336
"South Dakota School of Mines and Technology","501 E Saint Joseph St Rapid City South Dakota 57701-3995","57701","@sdsmt.edu",44.0757,-103.2059
"South Dakota State University,"Us Highway 14 Brookings SD","57006","@sdstate.edu",44.311401,-96.798103
"South Georgia College,"142 Ward St E Douglas GA","31533","@sgc.edu",31.5086,-82.849998
"South Louisiana Community College,"721 S Buchanan St Lafayette LA","70501","@slcc.cc",30.2239,-92.019699
"South Piedmont Community College," Polkton NC","28135","@spcc.edu",35.0075,-80.201103
"South Plains College,"State Route 114 Bl Levelland TX","79336","@southplainscollege.edu",33.5872,-102.377502
"South Suburban College,"409 E 162nd St South Holland IL","60473","@ssc.edu",41.6008,-87.606903
"South Texas College,"Us Highway 83 Br McAllen TX","78501","@southtexascollege.edu",26.2031,-98.229698
"South University","9 Science Court Columbia South Carolina 29203","29203","@southuniversity.edu",34.0682,-81.0218
"South University-Montgomery,"819 S Union St Montgomery AL","36104","@southuniversity.edu",32.366698,-86.300003
"South University-Savannah,"State Route 25 Conn Savannah GA","31401","@southuniversity.edu",32.083302,-81.099998
"South University-Tampa,"369 N Tampa St Tampa FL","33602","@southuniversity.edu",27.947201,-82.458603
"South University-West Palm Beach,"269 N Dixie Hwy West Palm Beach FL","33401","@southuniversity.edu",26.715,-80.053596
"Southeast Arkansas College,"131 E 2nd Ave Pine Bluff AR","71601","@seark.edu",34.228329,-92.003059
"Southeast Community College Area,"3756 B St Lincoln NE","68510","@southeast.edu",40.799999,-96.666702
"Southeast Missouri State University","One University Plaza Cape Girardeau Missouri 63701-9980","63701","@semo.edu",37.3312,-89.5578
"Southeastern Bible College","2545 Valleydale Road Birmingham Alabama 35244-2083","35244","@sebc.edu",33.3793,-86.7491
"Southeastern Illinois College,"State Route 13 Harrisburg IL","62946","@sic.edu",37.7383,-88.540604
"Southeastern Louisiana University,"28 W Thomas St Hammond LA","70401","@selu.edu",30.5042,-90.461098
"Southeastern Oklahoma State University","Fifth and University Durant Oklahoma 74701-0609","74701","@sosu.edu",34.0037,-96.3764
"Southeastern Technical College,"126 1st St W Vidalia GA","30474","@southeasterntech.edu",32.217498,-82.413597
*"Southeastern University","501 I St SW Washington District of Columbia 20024-2788","20024","@semo.edu",38.8794,-77.019
*"Southern Arkansas University Main Campus,"Us Highway 79 Br Magnolia AR","71753",@saumag.edu @asub.edu ,33.266899,-93.239197
"Southern California Institute of Technology","222 S. Harbor Blvd. Suite 200 Anaheim California 92805-3701","92805","@caltech.edu",33.8326,-117.9187
"Southern Connecticut State University","501 Crescent Street New Haven Connecticut 06515-1355","06515","@southernct.edu",41.3311,-72.9478
"Southern Illinois University Carbondale","Carbondale Illinois 62901-4512","62901","@siu.edu",37.7297,-89.216
"Southern Illinois University Edwardsville,"139 S Buchanan St Edwardsville IL","62025","@siue.edu",38.811401,-89.953102
"Southern Methodist College","541 Broughton St Orangeburg South Carolina 29115-7367","29115","@smcollege.edu",33.4822,-80.8588
"Southern Methodist University,"County Route 418 Dallas TX","76825","@mail.smu.edu",31.19688,-99.346703
"Southern Nazarene University","6729 NW 39th Expy Bethany Oklahoma 73008","73008","@snu.edu",35.5064,-97.6396
"Southern New England School of Law,"14 Johnson St North Dartmouth MA","02747","@snesl.edu",41.638901,-70.970802
"Southern New Hampshire University","2500 N River Rd Manchester New Hampshire 03106","03106","@snhu.edu",43.0592,-71.4468
"Southern Oregon University","1250 Siskiyou Blvd Ashland Oregon 97520","97520","@sou.edu",42.1848,-122.6236
"Southern Polytechnic State University","1100 S. Marietta Parkway Marietta Georgia 30060-2896","30060","@spsu.edu",33.9418,-84.5217
"Southern Union State Community College,"286 Highland Cir Wadley AL","36276","@suscc.cc",33.121398,-85.566399
"Southern University at Shreveport,"Clyde Fant Memorial Pkwy Shreveport LA","71101","@susla.edu",32.525002,-93.75
"Southern University Law Center,"3439 Florida Blvd Baton Rouge LA","70806","@sulc.edu",30.4506,-91.154404
"Southern Utah University","351 West University Blvd Cedar City Utah 84720","84720","@suu.edu",37.6816,-113.1246
"Southern Vermont College","982 Mansion Drive Bennington Vermont 05201-6002","05201","@svc.edu",42.8664,-73.2188
"Southern Virginia University","One University Hill Drive Buena Vista Virginia 24416","24416","@svu.edu",37.7425,-79.3544
"Southern Wesleyan University","907 Wesleyan Drive Central South Carolina 29630-1020","29630","@swu.edu",34.7353,-82.7885
"Southside Virginia Community College,"763 Main St Alberta VA","23821","@southside.edu",36.865601,-77.886703
"Southwest Baptist University","1600 University Ave Bolivar Missouri 65613-2596","65613","@sbuniv.edu",37.5976,-93.4088
"Southwest College of Naturopathic Medicine & Health Sciences","2140 E Broadway Rd Tempe Arizona 85282","85282","@scnm.edu",39.527596,-99.141968
*"Southwest Florida College,"2017 Cleveland Ave Fort Myers FL","33901",@watermatters.org ,26.640301,-81.872498
"Southwest Georgia Technical College,"Us Highway 84 Br Thomasville GA","31792","@southwestgatech.edu",30.836399,-83.978897
"Southwest Minnesota State University","1501 State St Marshall Minnesota 56258-5468","56258","@smsu.edu",44.4265,-95.8162
"Southwest Technology Center,"6417 NE 71st St Altus OK","73141",@southwest.tn @asrm.org @swctf.org ,35.5485,-97.415001
"Southwest Texas Junior College,"County Route 418 Uvalde TX","76825","@swtjc.edu",31.19688,-99.346703
"Southwest Virginia Community College,"99 Orange St Richlands VA","24641","@sw.edu",37.093102,-81.7939
"Southwest Wisconsin Technical College,"1176 9th St Fennimore WI","53809","@swtc.edu",42.983601,-90.655296
"Southwestern Adventist University","100 W Hillcrest Keene Texas 76059","76059","@swau.edu",32.394,-97.3283
"Southwestern Baptist Theological Seminary,"Interstate 35w S Fort Worth TX","76104","@sbts.edu",32.725299,-97.320602
"Southwestern Christian College","200 Bowser Circle Terrell Texas 75160-4812","75160","@swcc.edu",32.720399,-96.2886
"Southwestern Christian University","7210 NW 39th Expressway Bethany Oklahoma 73008","73008","@swcu.edu",35.5064,-97.6396
"Southwestern College,"392 Main St Florence KY","41042","@swc.edu",38.998901,-84.626701
"Southwestern College,"243 E San Francisco St Santa Fe NM","87501","@swc.edu",35.686901,-105.937202
"Southwestern College,"31 E 5th St Franklin OH","45005","@swc.edu",39.558899,-84.304199
"Southwestern College,"2085 Elm Ave Cincinnati OH","45212","@swc.edu",39.1619,-84.456902
"Southwestern College,"2085 Elm Ave Cincinnati OH","45212","@swc.edu",39.1619,-84.456902
"Southwestern College,"384 F St Chula Vista CA","91910","@swc.edu",32.639999,-117.083298
"Southwestern College,"17 S Main St Dayton OH","45402","@swc.edu",39.7589,-84.191704
"Southwestern College,"40 E Washington St Phoenix AZ","85004","@swc.edu",33.448299,-112.073303
"Southwestern College,"240 E 10th Ave Winfield KS","67156","@swc.edu",37.2397,-96.9953
*"Southwestern Indian Polytechnic Institute,"311 Central Ave NW Albuquerque NM","87102","@sipi.bia.edu" ,35.0844,-106.650597
"Southwestern Law School,"107 E 1st St Los Angeles CA","90012",@swlaw.edu ,34.0522,-118.242798
"Southwestern Michigan College,"150 Orchard St Dowagiac MI","49047","@swmich.edu",41.9842,-86.108597
"Southwestern Oklahoma State University,"Interstate 40 Br Weatherford OK","73096","@swosu.edu",35.5261,-98.707199
"Southwestern Oregon Community College,"126 N 4th St Coos Bay OR","97420","@socc.edu",43.368099,-124.215797
"Southwestern University","1001 University Ave Georgetown Texas 78626","78626","@southwestern.edu",30.6451,-97.6494
"Spalding University","845 S. Third Street Louisville Kentucky 40203-2188","40203","@spalding.edu",38.2426,-85.7588
"Spartan College of Aeronautics and Technology","8820 E Pine St Tulsa Oklahoma 74115","74115","@mail.spartan.edu",36.1783,-95.9115
"Spartanburg Community College,"119 W Main St Spartanburg SC","29306","@sccsc.edu",34.949402,-81.932198
"Spelman College","350 Spelman Ln SW Atlanta Georgia 30314-4399","30314","@spelman.edu",33.7454,-84.4087
"Spencerian College,"545 W Jefferson St Louisville KY","40202","@spencerian.edu",38.2542,-85.759399
"Spencerian College-Lexington,"450 W Main St Lexington KY","40507","@spencerian.edu",38.049198,-84.500298
"Spertus College","610 S Michigan Ave Chicago Illinois 60605","60605","@spertus.edu",41.87,-87.6244
"Spokane Community College,"188 N Lincoln St Spokane WA","99201","@spokanefalls.edu",47.658901,-117.425003
"Spoon River College,"181 N Main St Canton IL","61520",@src.edu ,40.558102,-90.035004
"Spring Arbor University","106 E. Main St Spring Arbor Michigan 49283-9799","49283","@arbor.edu",42.2054,-84.5536
"Spring Hill College,"161 St Louis St Mobile AL","36602","@shc.edu",30.694201,-88.043098
"Springfield Beauty Academy,"4303 Ravensworth Rd Annandale VA","22003",@aol.com ,38.830299,-77.196701
"Springfield College,"69 Pynchon St Springfield MA","01103","@spfldcol.edu",42.101398,-72.590302
*"Springfield College in Illinois,"Interstate 55 Bl Springfield IL","62701",@illinois.edu @illinois.edu @extension.uiuc @uis.edu @uis.edu ,39.801701,-89.6436
"St Andrews Presbyterian College,"Us Highway 15 Br Laurinburg NC","28352","@sapc.edu",34.773899,-79.463097
"St Charles Community College,"5564 Oak St Cottleville MO","63304","@stchas.edu",38.746101,-90.6539
"St John's College,"243 E San Francisco St Santa Fe NM","87501","@sjca.edu",35.686901,-105.937202
"St Lawrence University,"5364 Stone Bridge Rd Canton NY","13408","@lawrence.edu",42.911781,-75.668198
"St Louis College of Health Careers,"1166 Market St Saint Louis MO","63101","@slu.edu",38.627201,-90.1978
"St Louis College of Health Careers,"383 Main St Fenton MO","63026","@slu.edu",38.5131,-90.435799
"St Louis College of Pharmacy,"1166 Market St Saint Louis MO","63101",@stlcop.edu ,38.627201,-90.1978
"St Mary's College of Maryland,"47453 Trinity Church Rd Saint Mary's City MD","20653","@smcm.edu",38.186901,-76.4347
"St Marys University,"County Route 418 San Antonio TX","76825","@stmarys.edu",31.19688,-99.346703
"St Petersburg College,"472 Cleveland St Clearwater FL","33755","@spcollege.edu",27.965599,-82.800301
"St Vincent's College,"Interstate 95 S Bridgeport CT","06605","@stvincentscollege.edu",41.166901,-73.205299
"St. Francis College,"176 Henry St Brooklyn Heights NY","11201","@francis.edu",40.695301,-73.994202
"St. John's Seminary,"2499 Ventura Blvd Camarillo CA","93010",@aol.com @megavision.com ,34.2164,-119.036697
"St. John's University-New York,"Harry Van Arsdale Jr Ave Queens NY","11367","@stjohns.edu",40.73,-73.823486
"St. Mary's Seminary & University,"82 N Calvert St Baltimore MD","21202","@stmarys.edu",39.290298,-76.612503
"St. Olaf College,"State Route 19 Northfield MN","55057","@stolaf.edu",44.458302,-93.1614
"Stanford University","Stanford California 94305","94305","@stanford.edu",37.423924,-122.164362
"Stark State College of Technology,"124 W Maple St North Canton OH","44720","@starkstate.edu",40.875801,-81.402496
"Starr King School for Ministry","2441 Le Conte AVE Berkeley California 94709-1209","94709","@sksm.edu",37.8769,-122.2616
"Stephen F Austin State University,"192 State Route 7 Nacogdoches TX","75961","@sfasu.edu",31.6033,-94.655296
"Stephens College,"321 E Broadway Columbia MO","65201","@stephens.edu",38.951698,-92.3339
"Sterling College","125 W. Cooper Sterling Kansas 67579","67579","@sterling.edu",38.1952,-98.1999
"Stetson University,"107 E New York Ave DeLand FL","32724","@stetson.edu",29.028099,-81.303299
"Stevens Institute of Technology","Castle Point On Hudson Hoboken New Jersey 07030-5991","07030","@stevens.edu",40.7467,-74.0251
"Stillman College,"2464 University Blvd Tuscaloosa AL","35401","@stillman.edu",33.209702,-87.569199
"Stonehill College,"294 Washington St Easton MA","02356","@stonehill.edu",42.064472,-71.083965
"Stony Brook University","Stony Brook New York 11794","11794","@stonybrook.edu",40.9246,-73.1192
"Strayer University,"1163 4th St NW Washington DC","20001","@strayer.edu",38.905048,-77.016197
"Suffolk University","8 Ashburton Pl Beacon Hill Boston Massachusetts 02108-2770","02108","@suffolk.edu",42.359,-71.0621
"Sul Ross State University,"N 4th St Alpine TX","79830",""sulross.edu",30.358299,-103.660599
"Sullivan and Cogliano Training Center,"30 School St Brockton MA","02301",@brevard.cc ,42.083302,-71.018898
"Sullivan College of Technology and Design,"545 W Jefferson St Louisville KY","40202",@wustl.edu @mccc.edu @ariadnedesign.com ,38.2542,-85.759399
"Sullivan County BOCES - Practical Nursing Program,"104 N Main St Liberty NY","12754",@AOL.com ,41.801102,-74.746902
"Sullivan County Community College,"1135 State Route 52 Loch Sheldrake NY","12759",@sullivan.suny @columbia.edu @sunyulster.edu ,41.77,-74.657501
"Sullivan University","3101 Bardstown Rd Louisville Kentucky 40205-3013","40205","@sullivan.edu",38.2124,-85.672
"Summit Academy Opportunities Industrialization Center,"328 S Washington Ave Minneapolis MN","55415",@quintcareers.com @house.mn @house.mn @tunnelling.cn ,44.98,-93.263603
"SUNY at Albany,"40 Washington Ave Albany NY","12210","@albany.edu",42.6525,-73.756699
"SUNY at Binghamton,"25 Main St Binghamton NY","13905","@binghamton.edu",42.098598,-75.918297
"SUNY at Fredonia","Central Ave Fredonia New York 14063-1136","14063","@fredonia.edu",42.45176,-79.339515
"SUNY at Geneseo","1 College Circle Geneseo New York 14454-1465","14454","@geneseo.edu",42.7958,-77.8194
"SUNY at Purchase College","735 Anderson Hill Rd Purchase New York 10577-1400","10577","@purchase.edu",41.0389,-73.6956
"SUNY College at Brockport","350 New Campus Dr Brockport New York 14420-2919","14420","@brockport.edu",43.2092,-77.9509
"SUNY College at Buffalo","1300 Elmwood Ave Buffalo New York 14222","14222","@buffalo.edu",42.9197,-78.8771
"SUNY College at Cortland","Cortland New York 13045-0900","13045","@cortland.edu",42.5913,-76.1878
"SUNY College at New Paltz","1 Hawk Drive New Paltz New York 12561-2443","12561","@newpaltz.edu",41.7383,-74.0906
"SUNY College at Old Westbury","223 Store Hill Rd Old Westbury New York 11568-0210","11568","@oldwestbury.edu",40.781,-73.603
"SUNY College at Oneonta","Ravine Parkway Oneonta New York 13820-4015","13820","@oneonta.edu",42.4634,-75.0523
"SUNY College at Oswego","7060 State Route 104 Oswego New York 13126","13126","@oswego.edu",43.4477,-76.4914
"SUNY College at Plattsburgh","101 Broad Street Plattsburgh New York 12901-2681","12901","@plattsburgh.edu",44.6949,-73.4656
"SUNY College at Potsdam","Pierrepont Ave Potsdam New York 13676-2294","13676","@potsdam.edu",44.6636,-74.9783
"SUNY College of Agriculture and Technology at Cobleskill","Cobleskill New York 12043","12043","@cobleskill.edu",42.6927,-74.5005
"SUNY College of Environmental Science and Forestry","One Forestry Dr. Syracuse New York 13210","13210","@esf.edu",43.0355,-76.1264
"SUNY College of Optometry,"16 Kenmare St New York NY","10012","@sunyopt.edu",40.720409,-73.994637
"SUNY College of Technology at Alfred","Alfred New York 14802","14802","@alfredstate.edu",42.2539,-77.7922
"SUNY College of Technology at Canton","34 Cornell Drive Canton New York 13617-1098","13617","@canton.edu",44.6021,-75.1858
"SUNY College of Technology at Delhi","2 Main Street Delhi New York 13753-1100","13753","@delhi.edu",42.2736,-74.9219
"SUNY Health Science Center at Syracuse,"379 E Onondaga St Syracuse NY","13202",@MORRISVILLE.EDU @sjhsyr.org @mail.upstat ,43.0481,-76.147797
"SUNY Institute of Technology at Utica-Rome,"665 Washington St Utica NY","13502",@sunyit.edu @uamail.albany @sunyit.edu @sunyit.edu @niagaracc.suny ,43.1008,-75.233101
"SUNY Maritime College","6 Pennyfield Avenue Throggs Neck New York 10465-4198","10465","@sunymaritime.edu",40.809,-73.8015
"SUNY Westchester Community College,"Taconic State Pkwy Valhalla NY","10595","@sunywcc.edu",41.074699,-73.775597
"Surry Community College,"124 W Atkins St Dobson NC","27017","@surry.edu",36.395599,-80.722801
"Susquehanna University","514 University Ave Selinsgrove Pennsylvania 17870-1025","17870","@susqu.edu",40.8206,-76.8665
"Sussex County Community College,"67 Park Pl Newton NJ","07860","@sussex.edu",41.058102,-74.753098
"Swainsboro Technical College,"115 S Main St Swainsboro GA","30401","@swainsborotech.edu",32.597198,-82.3339
"Swarthmore College","500 College Ave Swarthmore Pennsylvania 19081","19081","@swarthmore.edu",39.8975,-75.3461
"Swedish Institute College of Health Sciences","226 W 26th St.  5th Fl New York New York 10001-6700","10001","@swedishinstitute.edu",40.7462,-73.9951
"Sweet Briar College,"Us Highway 29 S Sweet Briar VA","24521","@sbc.edu",37.55278,-79.066673
"Syracuse Central Technical Vocational Center,"379 E Onondaga St Syracuse NY","13202",@gisco.net @ulta.com ,43.0481,-76.147797
"Syracuse University,"379 E Onondaga St Syracuse NY","13202","@syr.edu",43.0481,-76.147797
"Tabor College","400 S Jefferson Hillsboro Kansas 67063-1799","67063","@tabor.edu",38.3481,-97.2007
"Tacoma Community College,"990 S Fawcett Ave Tacoma WA","98402","@tacomacc.edu",47.253101,-122.4431
"Tai Sophia Institute","7750 Montpelier Road Laurel Maryland 20723","20723","@tai.edu",39.1324,-76.86
"Talladega College","627 W Battle St Talladega Alabama 35160","35160","@talladega.edu",33.4315,-86.1194
"Tallahassee Community College,"Us Highway 27 Tallahassee FL","32301",@taledc.com @tcc.fl @tcc.fl @tcc.fl @tcc.fl ,30.438101,-84.2808
"Tarleton State University","1333 W. Washington Stephenville Texas 76401-0000","76401","@tarleton.edu",32.220799,-98.2072
"Tarrant County College District,"Interstate 35w S Fort Worth TX","76104",@tccd.edu ,32.725299,-97.320602
"Taylor Business Institute,"11 W Court Pl Chicago IL","60602",@mail.nysed @bizjournals.com ,41.883823,-87.632469
"Taylor College,"5188 SE 115th St Belleview FL","34420",@taylors.edu @taylorcollege.ca @ttu.edu @umn.edu ,29.055,-82.0625
"Taylor Technical Institute,"118 E Green St Perry FL","32347",@mail.nysed @email.itt @camc.org @vt.edu ,30.117201,-83.581902
"Taylor University,"1181 E Massachusetts Ave Upland IN","46202","@taylor.edu",39.782001,-86.138
"Taylor University Fort Wayne,"5632 Dartmouth Dr Fort Wayne IN","46825","@taylor.edu",41.1306,-85.128899
"TCTC Adult Training Center,"139 High St NW Warren OH","44481",@tctc.org @andersonlibrary.org ,41.237499,-80.818604
"TDDS Technical Institute,"16780 Milton Ave Lake Milton OH","44429",@company.com @TDDS.EDU @uedtrust.org @tdds.edu @tdds.com ,41.0994,-80.970596
"Technical College of the Lowcountry,"270 Carteret St Beaufort SC","29902","@tcl.edu",32.431399,-80.669998
"Temple College,"164 W Adams Ave Temple TX","76501","@temple.edu",31.098101,-97.342499
"Temple University","1801 North Broad Street Philadelphia Pennsylvania 19122-6096","19122","@temple.edu",39.9803,-75.1573
"Tennessee Academy of Cosmetology LLC,"159 Poplar Ave Memphis TN","38103",@comcast.net @aol.com ,35.149399,-90.048897
"Tennessee Academy of Cosmetology LLC,"159 Poplar Ave Memphis TN","38103",@comcast.net @aol.com ,35.149399,-90.048897
"Tennessee Board of Regents,"Eakin-Weakley Dr Nashville TN","37243",@tbr.edu @mtsu.edu @tbr.state @tntech.edu @tbr.edu @sbcglobal.net @apsu.edu ,36.165798,-86.784401
"Tennessee Career College,"Eakin-Weakley Dr Nashville TN","37243",@chattanoogastate.edu @uthsc.edu @etsu.edu ,36.165798,-86.784401
"Tennessee Career Institute,"181 W 7th St Columbia TN","38401",@uthsc.edu ,35.615002,-87.035301
"Tennessee School of Beauty of Knoxville Inc,"842 Henley St SW Knoxville TN","37902",@yourdomain.com @gmail.com ,35.960602,-83.920799
"Tennessee State University,"Eakin-Weakley Dr Nashville TN","37243",@mtsu.edu @rscc.cc @tnstate.edu ,36.165798,-86.784401
"Tennessee Technological University,"197 E Broad St Cookeville TN","38501",@tennessee.edu @tntech.edu @tnstate.edu @utm.edu ,36.1628,-85.501701
"Tennessee Temple University","1815 Union Ave Chattanooga Tennessee 37404","37404","@tntemple.edu",35.0299,-85.2733
*"Tennessee Wesleyan College","204 East College Street Athens Tennessee 37303","37303","@twcnet.edu",35.4474,-84.6131
"Terra State Community College,"4805 Critchfield Rd Fremont OH","43338","@terra.edu",40.525909,-82.797897
"Texarkana College,"664 Texas Blvd Texarkana TX","75501",@tamut.edu @nattc.org ,33.424999,-94.047501
"Texas A & M International University","5201 University Blvd Laredo Texas 78041-1900","78041","@tamiu.edu",31.19688,-99.346703
"Texas A & M University","College Station Texas 77843","77843","@tamu.edu",31.19688,-99.346703
"Texas A & M University at Galveston,"County Route 418 Galveston TX","76825","@tamug.edu",31.19688,-99.346703
"Texas A & M University-Corpus Christi","6300 Ocean Dr. Corpus Christi Texas 78412-5503","78412","@tamucc.edu",31.19688,-99.346703
"Texas A & M University-Kingsville","955 University Blvd Kingsville Texas 78363","78363","@tamuk.edu",31.19688,-99.346703
"Texas A & M University-Texarkana,"County Route 418 Texarkana TX","76825","@tamut.edu",31.19688,-99.346703
"Texas Christian University,"Interstate 35w S Fort Worth TX","76104","@tcu.edu",32.725299,-97.320602
"Texas Lutheran University","1000 W. Court St Seguin Texas 78155-5999","78155","@tlu.edu",29.5694,-97.9811
"Texas Southern University","3100 Cleburne St Houston Texas 77004","77004","@tsu.edu",29.7281,-95.3652

"Texas State University-San Marcos","601 University Dr San Marcos Texas 78666","78666","@txstate.edu",29.8758,-97.9461
"Texas Tech University,"1665 19th St Lubbock TX","79401","@ttu.edu",33.577801,-101.854698

"Texas Wesleyan University","1201 Wesleyan St Fort Worth Texas 76105-1536","76105","@txwes.edu",32.732,-97.2809
"Texas Woman's University","304 Administration Dr Denton Texas 76201","76201","@mail.twu.edu",33.2186,-97.1442

"The Art Institute of Atlanta," Atlanta GA","30303","@aii.edu",33.748901,-84.3881
"The Art Institute of Austin,"129 E 5th St Austin TX","78701","@aii.edu",30.266899,-97.742798
"The Art Institute of California-Hollywood,"107 E 1st St Los Angeles CA","90012","@aii.edu",34.0522,-118.242798
"The Art Institute of California-Inland Empire,"267 W 5th St San Bernardino CA","92401","@aii.edu",34.108299,-117.288902
"The Art Institute of California-Los Angeles,"1434 9th St Santa Monica CA","90401","@aii.edu",34.019402,-118.490303
"The Art Institute of California-Orange County,"135 E 1st St Santa Ana CA","92701","@aii.edu",33.745602,-117.866898
"The Art Institute of California-Sacramento,"971 I St Sacramento CA","95814","@aii.edu",38.581699,-121.493301
"The Art Institute of California-San Diego,"959 9th Ave San Diego CA","92101","@aii.edu",32.715302,-117.156403
"The Art Institute of California-San Francisco,"36 11th St San Francisco CA","94103","@aii.edu",37.775002,-122.418297
"The Art Institute of CaliforniaûSunnyvale,"313 W El Camino Real Sunnyvale CA","94087","@aii.edu",37.3689,-122.035301
"The Art Institute of Charleston,"96 Meeting St Charleston SC","29401","@aii.edu",32.776401,-79.931099
"The Art Institute of Charlotte,"127 S Tryon St Charlotte NC","28202","@aii.edu",35.226898,-80.8433
"The Art Institute of Cincinnati,"2085 Elm Ave Cincinnati OH","45212","@aii.edu",39.1619,-84.456902
"The Art Institute of Colorado,"1505 Sherman St Denver CO","80203","@aii.edu",39.740112,-104.984856
"The Art Institute of Dallas," Dallas TX","75201","@aii.edu",32.783298,-96.800003
"The Art Institute of Fort Lauderdale Inc,"47 S Andrews Ave Fort Lauderdale FL","33301","@aii.edu",26.121901,-80.1436
"The Art Institute of Houston,"356 Milam St Houston TX","77002","@aii.edu",29.7631,-95.363098
"The Art Institute of Indianapolis,"12 Monument Cir Indianapolis IN","46204","@aii.edu",39.768299,-86.158096
"The Art Institute of Las Vegas," Henderson NV","89015","@aii.edu",36.0397,-114.981102
"The Art Institute of Michigan,"25979 Novi Rd Novi MI","48375","@aii.edu",42.480598,-83.475601
"The Art Institute of New York City,"16 Kenmare St New York NY","10012","@aii.edu",40.720409,-73.994637
"The Art Institute of Ohio-Cincinnati,"2085 Elm Ave Cincinnati OH","45212","@aii.edu",39.1619,-84.456902
"The Art Institute of Philadelphia," Philadelphia PA","19102","@aii.edu",39.952202,-75.1642
"The Art Institute of Phoenix,"40 E Washington St Phoenix AZ","85004","@aii.edu",33.448299,-112.073303
"The Art Institute of Pittsburgh,"569 Grant St Pittsburgh PA","15219","@aii.edu",40.440601,-79.996101
"The Art Institute of Pittsburgh-Online Division,"569 Grant St Pittsburgh PA","15219","@aii.edu",40.440601,-79.996101
"The Art Institute of Portland,"458 NW Couch St Portland OR","97209","@aii.edu",45.523602,-122.675003
"The Art Institute of Raleigh-Durham,"254 E Main St Durham NC","27701","@aii.edu",35.9939,-78.898903
"The Art Institute of Salt Lake City,"1006 E 12400 S Draper UT","84020","@aii.edu",40.5247,-111.863098
"The Art Institute of Seattle,"544 Marion St Seattle WA","98104","@aii.edu",47.6064,-122.330803
"The Art Institute of Tennessee-Nashville,"Eakin-Weakley Dr Nashville TN","37243","@aii.edu",36.165798,-86.784401
"The Art Institute of Tucson,"3155 E Broadway Blvd Tucson AZ","85716","@aii.edu",32.221699,-110.925797
"The Art Institute of Washington,"1441 N Uhle St Arlington VA","22201","@aii.edu",38.890282,-77.084442
"The Art Institutes International Minnesota,"328 S Washington Ave Minneapolis MN","55415","@aii.edu",44.98,-93.263603
"The Art Institutes InternationalûKansas City,"12758 W 96th Ter Lenexa KS","66215","@aii.edu",38.953602,-94.733299
"The Art Institutes of York-PA,"383 Purdue Mountain Rd York PA","16823","@aii.edu",40.914268,-77.818497
"The Baptist College of Florida,"5351 Cotton St Graceville FL","32440","@baptistcollege.edu",30.956699,-85.516701
"The Beauty Institute,"269 N Dixie Hwy West Palm Beach FL","33401",@beautyschool.co @aiaustin.biz ,26.715,-80.053596
"The Beauty Institute-Memphis,"159 Poplar Ave Memphis TN","38103",@mjhha.org @gmail.com @hsu.edu ,35.149399,-90.048897
"The Boston Conservatory","8 the Fenway Boston Massachusetts 02215","02215","@bostonconservatory.edu",42.3465,-71.1026
"The Bryman School of Arizona,"40 E Washington St Phoenix AZ","85004",@brymanschool.edu @evtrib.com ,33.448299,-112.073303
"The Christ College of Nursing and Health Sciences,"2085 Elm Ave Cincinnati OH","45212",@rguhs.ac @rguhs.ac @uu.edu @mail.upm @mail.ucf @sbcglobal.net ,39.1619,-84.456902
"The College of Idaho","2112 Cleveland Blvd Caldwell Idaho 83605-4432","83605","@iastate.edu",43.6547,-116.676
"The College of New Jersey," Ewing NJ","08628",@tcnj.edu @yahoo.com ,40.269699,-74.800301
"The College of New Rochelle,"233 Huguenot St New Rochelle NY","10801",@iona.edu @iona.edu @bkstr.com @ewteachercenter.org ,40.9114,-73.782799
"The College of Office Technology,"11 W Court Pl Chicago IL","60602",@utah.edu @ColoradoCollege.edu @iastate.edu @iowa.uiowa ,41.883823,-87.632469
